"Variable Name","Public","Protected","Private","Static","Final","Type","Initial Value","Annotation","Comment","Java File Path"
"android.webkit.WebStorage.mQuota","false","false","false","false","false","long","0","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.USAGE","false","false","true","true","true","String","""usage""","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.RETURN_ORIGINS","false","false","false","true","true","int","0","","// Message ids on the UI thread
","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.CALLBACK","false","false","true","true","true","String","""callback""","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.mUsage","false","false","false","false","false","long","0","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.RETURN_QUOTA_ORIGIN","false","false","false","true","true","int","2","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.QUOTA","false","false","true","true","true","String","""quota""","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.mOrigins","false","false","true","false","false","Map<String,Origin>","","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.RETURN_USAGE_ORIGIN","false","false","false","true","true","int","1","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.ORIGIN","false","false","true","true","true","String","""origin""","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.sWebStorage","false","false","true","true","false","WebStorage","","","// Global instance of a WebStorage
","\android\webkit\WebStorage.java"
"android.webkit.Origin.mUsage","false","false","false","false","false","long","0","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.GET_ORIGINS","false","false","false","true","true","int","4","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.GET_USAGE_ORIGIN","false","false","false","true","true","int","5","","","\android\webkit\WebStorage.java"
"android.webkit.Origin.mQuota","false","false","false","false","false","long","0","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.SET_QUOTA_ORIGIN","false","false","false","true","true","int","1","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.DELETE_ORIGIN","false","false","false","true","true","int","2","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.TAG","false","false","true","true","true","String","""webstorage""","","// Log tag
","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.ORIGINS","false","false","true","true","true","String","""origins""","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.mOrigin","false","false","false","false","false","String","null","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.mHandler","false","false","true","false","false","Handler","null","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.DELETE_ALL","false","false","false","true","true","int","3","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.mUIHandler","false","false","true","false","false","Handler","null","","","\android\webkit\WebStorage.java"
"android.webkit.WebStorage.GET_QUOTA_ORIGIN","false","false","false","true","true","int","6","","","\android\webkit\WebStorage.java"
"android.webkit.Origin.mOrigin","false","false","false","false","false","String","null","","","\android\webkit\WebStorage.java"
"android.text.method.MultiTapKeyListener.mCapitalize","false","false","true","false","false","Capitalize","","","","\android\text\method\MultiTapKeyListener.java"
"android.text.method.MultiTapKeyListener.sInstance","false","false","true","true","false","MultiTapKeyListener","new MultiTapKeyListener[Capitalize.values().length * 2]","","","\android\text\method\MultiTapKeyListener.java"
"android.text.method.Timeout.mBuffer","false","false","true","false","false","Editable","","","","\android\text\method\MultiTapKeyListener.java"
"android.text.method.MultiTapKeyListener.mBuffer","false","false","true","false","false","Editable","","","","\android\text\method\MultiTapKeyListener.java"
"android.text.method.MultiTapKeyListener.mAutoText","false","false","true","false","false","boolean","","","","\android\text\method\MultiTapKeyListener.java"
"android.text.method.MultiTapKeyListener.sRecs","false","false","true","true","true","SparseArray<String>","new SparseArray<String>()","","","\android\text\method\MultiTapKeyListener.java"
"android.util.TypedValue.DENSITY_DEFAULT","true","false","false","true","true","int","0","","/**
 * If {@link #density} is equal to this value, then the density should be
 * treated as the system's default density value: {@link DisplayMetrics#DENSITY_DEFAULT}.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.COMPLEX_UNIT_PT","true","false","false","true","true","int","3","","/**
 * {@link #TYPE_DIMENSION} complex unit: Value is in points.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.COMPLEX_UNIT_PX","true","false","false","true","true","int","0","","/**
 * {@link #TYPE_DIMENSION} complex unit: Value is raw pixels.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.TYPE_NULL","true","false","false","true","true","int","0x00","","/**
 * The value contains no data.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.COMPLEX_UNIT_SP","true","false","false","true","true","int","2","","/**
 * {@link #TYPE_DIMENSION} complex unit: Value is a scaled pixel.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.data","true","false","false","false","false","int","","","/**
 * Basic data in the value, interpreted according to {@link #type}
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.TYPE_INT_COLOR_ARGB4","true","false","false","true","true","int","0x1e","","/**
 * The <var>data</var> field holds a color that was originally
 * specified as #argb.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.TYPE_INT_COLOR_ARGB8","true","false","false","true","true","int","0x1c","","/**
 * The <var>data</var> field holds a color that was originally
 * specified as #aarrggbb.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.TYPE_FIRST_COLOR_INT","true","false","false","true","true","int","0x1c","","/**
 * Identifies the start of integer values that were specified as
 * color constants (starting with '#').
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.COMPLEX_RADIX_0p23","true","false","false","true","true","int","3","","/**
 * Complex data: the mantissa magnitude is 0 bits -- i.e, 0x0.nnnnnn
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.COMPLEX_UNIT_IN","true","false","false","true","true","int","4","","/**
 * {@link #TYPE_DIMENSION} complex unit: Value is in inches.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.resourceId","true","false","false","false","false","int","","","/**
 * If Value came from a resource, this holds the corresponding resource id.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.TYPE_STRING","true","false","false","true","true","int","0x03","","/**
 * The <var>string</var> field holds string data.  In addition, if
 * <var>data</var> is non-zero then it is the string block
 * index of the string and <var>assetCookie</var> is the set of
 * assets the string came from.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.TYPE_ATTRIBUTE","true","false","false","true","true","int","0x02","","/**
 * The <var>data</var> field holds an attribute resource
 * identifier (referencing an attribute in the current theme
 * style, not a resource entry).
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.COMPLEX_UNIT_FRACTION","true","false","false","true","true","int","0","","/**
 * {@link #TYPE_FRACTION} complex unit: A basic fraction of the overall
 * size.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.COMPLEX_UNIT_FRACTION_PARENT","true","false","false","true","true","int","1","","/**
 * {@link #TYPE_FRACTION} complex unit: A fraction of the parent size.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.COMPLEX_UNIT_MM","true","false","false","true","true","int","5","","/**
 * {@link #TYPE_DIMENSION} complex unit: Value is in millimeters.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.TYPE_INT_BOOLEAN","true","false","false","true","true","int","0x12","","/**
 * The <var>data</var> field holds 0 or 1 that was originally
 * specified as ""false"" or ""true"".
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.COMPLEX_UNIT_DIP","true","false","false","true","true","int","1","","/**
 * {@link #TYPE_DIMENSION} complex unit: Value is Device Independent
 * Pixels.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.FRACTION_UNIT_STRS","false","false","true","true","true","String","new String[] { ""%"", ""%p"" }","","","\android\util\TypedValue.java"
"android.util.TypedValue.COMPLEX_RADIX_23p0","true","false","false","true","true","int","0","","/**
 * Complex data: the mantissa is an integral number -- i.e., 0xnnnnnn.0
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.TYPE_REFERENCE","true","false","false","true","true","int","0x01","","/**
 * The <var>data</var> field holds a resource identifier.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.TYPE_DIMENSION","true","false","false","true","true","int","0x05","","/**
 * The <var>data</var> field holds a complex number encoding a
 * dimension value.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.changingConfigurations","true","false","false","false","false","int","-1","","/**
 * If Value came from a resource, these are the configurations for which
 * its contents can change.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.assetCookie","true","false","false","false","false","int","","","/**
 * Additional information about where the value came from; only
 * set for strings.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.DENSITY_NONE","true","false","false","true","true","int","0xffff","","/**
 * If {@link #density} is equal to this value, then there is no density
 * associated with the resource and it should not be scaled.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.DIMENSION_UNIT_STRS","false","false","true","true","true","String","new String[] { ""px"", ""dip"", ""sp"", ""pt"", ""in"", ""mm"" }","","","\android\util\TypedValue.java"
"android.util.TypedValue.TYPE_INT_COLOR_RGB8","true","false","false","true","true","int","0x1d","","/**
 * The <var>data</var> field holds a color that was originally
 * specified as #rrggbb.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.COMPLEX_RADIX_16p7","true","false","false","true","true","int","1","","/**
 * Complex data: the mantissa magnitude is 16 bits -- i.e, 0xnnnn.nn
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.TYPE_INT_COLOR_RGB4","true","false","false","true","true","int","0x1f","","/**
 * The <var>data</var> field holds a color that was originally
 * specified as #rgb.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.TYPE_INT_HEX","true","false","false","true","true","int","0x11","","/**
 * The <var>data</var> field holds a number that was
 * originally specified in hexadecimal (0xn).
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.COMPLEX_MANTISSA_SHIFT","true","false","false","true","true","int","8","","/**
 * Complex data: bit location of mantissa information.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.type","true","false","false","false","false","int","","","/**
 * The type held by this value, as defined by the constants here.
 * This tells you how to interpret the other fields in the object.
 */
","\android\util\TypedValue.java"
"android.util.TypedValue.COMPLEX_MANTISSA_MASK","true","false","false","true","true","int","0xffffff","","/**
 * Complex data: mask to extract mantissa information (after shifting by
 * {@link #COMPLEX_MANTISSA_SHIFT}). This gives us 23 bits of precision;
 * the top bit is the sign.
 */
","\android\util\TypedValue.java"
