"Variable Name","Public","Protected","Private","Static","Final","Type","Initial Value","Annotation","Comment","Class"
"FEATURE_TOUCHSCREEN_MULTITOUCH_DISTINCT","true","false","false","true","true","String","""android.hardware.touchscreen.multitouch.distinct""","[@SdkConstant(SdkConstantType.FEATURE)]","Optional[/**
 * Feature for {@link #getSystemAvailableFeatures} and
 * {@link #hasSystemFeature}: The device's touch screen is capable of
 * tracking two or more fingers fully independently.
 */
]","\android\content\pm\PackageManager.java"
"SIGNATURE_SECOND_NOT_SIGNED","true","false","false","true","true","int","-2","[]","Optional[/**
 * Signature check result: this is returned by {@link #checkSignatures}
 * if the second package is not signed but the first is.
 */
]","\android\content\pm\PackageManager.java"
"FEATURE_SCREEN_PORTRAIT","true","false","false","true","true","String","""android.hardware.screen.portrait""","[@SdkConstant(SdkConstantType.FEATURE)]","Optional[/**
 * Feature for {@link #getSystemAvailableFeatures} and
 * {@link #hasSystemFeature}: The device supports portrait orientation
 * screens.  For backwards compatibility, you can assume that if neither
 * this nor {@link #FEATURE_SCREEN_LANDSCAPE} is set then the device supports
 * both portrait and landscape.
 */
]","\android\content\pm\PackageManager.java"
"DONT_KILL_APP","true","false","false","true","true","int","0x00000001","[]","Optional[/**
 * Flag parameter for
 * {@link #setComponentEnabledSetting(android.content.ComponentName, int, int)} to indicate
 * that you don't want to kill the app containing the component.  Be careful when you set this
 * since changing component states can make the containing application's behavior unpredictable.
 */
]","\android\content\pm\PackageManager.java"
"FEATURE_TOUCHSCREEN","true","false","false","true","true","String","""android.hardware.touchscreen""","[@SdkConstant(SdkConstantType.FEATURE)]","Optional[/**
 * Feature for {@link #getSystemAvailableFeatures} and
 * {@link #hasSystemFeature}: The device's display has a touch screen.
 */
]","\android\content\pm\PackageManager.java"
"GET_SIGNATURES","true","false","false","true","true","int","0x00000040","[]","Optional[/**
 * {@link PackageInfo} flag: return information about the
 * signatures included in the package.
 */
]","\android\content\pm\PackageManager.java"
"GET_SERVICES","true","false","false","true","true","int","0x00000004","[]","Optional[/**
 * {@link PackageInfo} flag: return information about
 * services in the package in {@link PackageInfo#services}.
 */
]","\android\content\pm\PackageManager.java"
"INSTALL_ALLOW_TEST","true","false","false","true","true","int","0x00000004","[]","Optional[/**
 * Flag parameter for {@link #installPackage} to indicate that you want to
 * allow test packages (those that have set android:testOnly in their
 * manifest) to be installed.
 * @hide
 */
]","\android\content\pm\PackageManager.java"
"FEATURE_SENSOR_GYROSCOPE","true","false","false","true","true","String","""android.hardware.sensor.gyroscope""","[@SdkConstant(SdkConstantType.FEATURE)]","Optional[/**
 * Feature for {@link #getSystemAvailableFeatures} and
 * {@link #hasSystemFeature}: The device includes a gyroscope.
 */
]","\android\content\pm\PackageManager.java"
"FEATURE_SCREEN_LANDSCAPE","true","false","false","true","true","String","""android.hardware.screen.landscape""","[@SdkConstant(SdkConstantType.FEATURE)]","Optional[/**
 * Feature for {@link #getSystemAvailableFeatures} and
 * {@link #hasSystemFeature}: The device supports landscape orientation
 * screens.  For backwards compatibility, you can assume that if neither
 * this nor {@link #FEATURE_SCREEN_PORTRAIT} is set then the device supports
 * both portrait and landscape.
 */
]","\android\content\pm\PackageManager.java"
"INSTALL_PARSE_FAILED_MANIFEST_MALFORMED","true","false","false","true","true","int","-108","[]","Optional[/**
 * Installation parse return code: this is passed to the {@link IPackageInstallObserver} by
 * {@link #installPackage(android.net.Uri, IPackageInstallObserver, int)}
 * if the parser encountered some structural problem in the manifest.
 * @hide
 */
]","\android\content\pm\PackageManager.java"
"INSTALL_SUCCEEDED","true","false","false","true","true","int","1","[]","Optional[/**
 * Installation return code: this is passed to the {@link IPackageInstallObserver} by
 * {@link #installPackage(android.net.Uri, IPackageInstallObserver, int)} on success.
 * @hide
 */
]","\android\content\pm\PackageManager.java"
"FEATURE_SENSOR_BAROMETER","true","false","false","true","true","String","""android.hardware.sensor.barometer""","[@SdkConstant(SdkConstantType.FEATURE)]","Optional[/**
 * Feature for {@link #getSystemAvailableFeatures} and
 * {@link #hasSystemFeature}: The device includes a barometer (air
 * pressure sensor.)
 */
]","\android\content\pm\PackageManager.java"
"MOVE_FAILED_INVALID_LOCATION","true","false","false","true","true","int","-5","[]","Optional[/**
 * Error code that is passed to the {@link IPackageMoveObserver} by
 * {@link #movePackage(android.net.Uri, IPackageMoveObserver)}
 * if the specified package cannot be moved to the specified location.
 * @hide
 */
]","\android\content\pm\PackageManager.java"
"GET_SHARED_LIBRARY_FILES","true","false","false","true","true","int","0x00000400","[]","Optional[/**
 * {@link ApplicationInfo} flag: return the
 * {@link ApplicationInfo#sharedLibraryFiles paths to the shared libraries}
 * that are associated with an application.
 * This applies for any API returning an ApplicationInfo class, either
 * directly or nested inside of another.
 */
]","\android\content\pm\PackageManager.java"
"DELETE_SUCCEEDED","true","false","false","true","true","int","1","[]","Optional[/**
 * Return code for when package deletion succeeds. This is passed to the
 * {@link IPackageDeleteObserver} by {@link #deletePackage()} if the system
 * succeeded in deleting the package.
 *
 * @hide
 */
]","\android\content\pm\PackageManager.java"
"PERMISSION_GRANTED","true","false","false","true","true","int","0","[]","Optional[/**
 * Permission check result: this is returned by {@link #checkPermission}
 * if the permission has been granted to the given package.
 */
]","\android\content\pm\PackageManager.java"
"FEATURE_SIP_VOIP","true","false","false","true","true","String","""android.software.sip.voip""","[@SdkConstant(SdkConstantType.FEATURE)]","Optional[/**
 * Feature for {@link #getSystemAvailableFeatures} and
 * {@link #hasSystemFeature}: The device supports SIP-based VOIP.
 */
]","\android\content\pm\PackageManager.java"
"FEATURE_FAKETOUCH_MULTITOUCH_DISTINCT","true","false","false","true","true","String","""android.hardware.faketouch.multitouch.distinct""","[@SdkConstant(SdkConstantType.FEATURE)]","Optional[/**
 * Feature for {@link #getSystemAvailableFeatures} and
 * {@link #hasSystemFeature}: The device does not have a touch screen, but
 * does support touch emulation for basic events that supports distinct
 * tracking of two or more fingers.  This is an extension of
 * {@link #FEATURE_FAKETOUCH} for input devices with this capability.  Note
 * that unlike a distinct multitouch screen as defined by
 * {@link #FEATURE_TOUCHSCREEN_MULTITOUCH_DISTINCT}, these kinds of input
 * devices will not actually provide full two-finger gestures since the
 * input is being transformed to cursor movement on the screen.  That is,
 * single finger gestures will move a cursor; two-finger swipes will
 * result in single-finger touch events; other two-finger gestures will
 * result in the corresponding two-finger touch event.
 */
]","\android\content\pm\PackageManager.java"
"INSTALL_FAILED_INVALID_APK","true","false","false","true","true","int","-2","[]","Optional[/**
 * Installation return code: this is passed to the {@link IPackageInstallObserver} by
 * {@link #installPackage(android.net.Uri, IPackageInstallObserver, int)} if the package archive
 * file is invalid.
 * @hide
 */
]","\android\content\pm\PackageManager.java"
"INSTALL_FAILED_MEDIA_UNAVAILABLE","true","false","false","true","true","int","-20","[]","Optional[/**
 * Installation return code: this is passed to the {@link IPackageInstallObserver} by
 * {@link #installPackage(android.net.Uri, IPackageInstallObserver, int)} if
 * the new package couldn't be installed in the specified install
 * location because the media is not available.
 * @hide
 */
]","\android\content\pm\PackageManager.java"
"FEATURE_CAMERA_FLASH","true","false","false","true","true","String","""android.hardware.camera.flash""","[@SdkConstant(SdkConstantType.FEATURE)]","Optional[/**
 * Feature for {@link #getSystemAvailableFeatures} and
 * {@link #hasSystemFeature}: The device's camera supports flash.
 */
]","\android\content\pm\PackageManager.java"
"FEATURE_WIFI","true","false","false","true","true","String","""android.hardware.wifi""","[@SdkConstant(SdkConstantType.FEATURE)]","Optional[/**
 * Feature for {@link #getSystemAvailableFeatures} and
 * {@link #hasSystemFeature}: The device supports WiFi (802.11) networking.
 */
]","\android\content\pm\PackageManager.java"
"INSTALL_FAILED_ALREADY_EXISTS","true","false","false","true","true","int","-1","[]","Optional[/**
 * Installation return code: this is passed to the {@link IPackageInstallObserver} by
 * {@link #installPackage(android.net.Uri, IPackageInstallObserver, int)} if the package is
 * already installed.
 * @hide
 */
]","\android\content\pm\PackageManager.java"
"FEATURE_SENSOR_PROXIMITY","true","false","false","true","true","String","""android.hardware.sensor.proximity""","[@SdkConstant(SdkConstantType.FEATURE)]","Optional[/**
 * Feature for {@link #getSystemAvailableFeatures} and
 * {@link #hasSystemFeature}: The device includes a proximity sensor.
 */
]","\android\content\pm\PackageManager.java"
"INSTALL_FAILED_DUPLICATE_PACKAGE","true","false","false","true","true","int","-5","[]","Optional[/**
 * Installation return code: this is passed to the {@link IPackageInstallObserver} by
 * {@link #installPackage(android.net.Uri, IPackageInstallObserver, int)} if a
 * package is already installed with the same name.
 * @hide
 */
]","\android\content\pm\PackageManager.java"
"INSTALL_FAILED_DEXOPT","true","false","false","true","true","int","-11","[]","Optional[/**
 * Installation return code: this is passed to the {@link IPackageInstallObserver} by
 * {@link #installPackage(android.net.Uri, IPackageInstallObserver, int)} if
 * the new package failed while optimizing and validating its dex files,
 * either because there was not enough storage or the validation failed.
 * @hide
 */
]","\android\content\pm\PackageManager.java"
"GET_RECEIVERS","true","false","false","true","true","int","0x00000002","[]","Optional[/**
 * {@link PackageInfo} flag: return information about
 * intent receivers in the package in
 * {@link PackageInfo#receivers}.
 */
]","\android\content\pm\PackageManager.java"
"INSTALL_PARSE_FAILED_BAD_MANIFEST","true","false","false","true","true","int","-101","[]","Optional[/**
 * Installation parse return code: this is passed to the {@link IPackageInstallObserver} by
 * {@link #installPackage(android.net.Uri, IPackageInstallObserver, int)}
 * if the parser was unable to retrieve the AndroidManifest.xml file.
 * @hide
 */
]","\android\content\pm\PackageManager.java"
"SIGNATURE_NEITHER_SIGNED","true","false","false","true","true","int","1","[]","Optional[/**
 * Signature check result: this is returned by {@link #checkSignatures}
 * if neither of the two packages is signed.
 */
]","\android\content\pm\PackageManager.java"
"GET_RESOLVED_FILTER","true","false","false","true","true","int","0x00000040","[]","Optional[/**
 * {@link ResolveInfo} flag: return the IntentFilter that
 * was matched for a particular ResolveInfo in
 * {@link ResolveInfo#filter}.
 */
]","\android\content\pm\PackageManager.java"
"GET_DISABLED_COMPONENTS","true","false","false","true","true","int","0x00000200","[]","Optional[/**
 * {@link PackageInfo} flag: include disabled components in the returned info.
 */
]","\android\content\pm\PackageManager.java"
"GET_INSTRUMENTATION","true","false","false","true","true","int","0x00000010","[]","Optional[/**
 * {@link PackageInfo} flag: return information about
 * instrumentation in the package in
 * {@link PackageInfo#instrumentation}.
 */
]","\android\content\pm\PackageManager.java"
