"Variable Name","Public","Protected","Private","Static","Final","Type","Initial Value","Annotation","Comment","Class"
"DOMAIN_NAME","true","false","false","true","true","Pattern","Pattern.compile(""((((["" + GOOD_IRI_CHAR + ""]["" + GOOD_IRI_CHAR + ""\\-]*)*["" + GOOD_IRI_CHAR + ""]\\.)+"" + TOP_LEVEL_DOMAIN + "")|"" + IP_ADDRESS + "")"")","[]","Optional.empty","\android\util\Patterns.java"
"GOOD_IRI_CHAR","true","false","false","true","true","String","""a-zA-Z0-9\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF""","[]","Optional[/**
 * Good characters for Internationalized Resource Identifiers (IRI).
 * This comprises most common used Unicode characters allowed in IRI
 * as detailed in RFC 3987.
 * Specifically, those two byte Unicode characters are not included.
 */
]","\android\util\Patterns.java"
"PHONE","true","false","false","true","true","Pattern","// sdd = space, dot, or dash
Pattern.compile(// +<digits><sdd>*
""(\\+[0-9]+[\\- \\.]*)?"" + // (<digits>)<sdd>*
""(\\([0-9]+\\)[\\- \\.]*)?"" + // <digit><digit|sdd>+<digit>
""([0-9][0-9\\- \\.][0-9\\- \\.]+[0-9])"")","[]","Optional[/**
 * This pattern is intended for searching for things that look like they
 * might be phone numbers in arbitrary text, not for validating whether
 * something is in fact a phone number.  It will miss many things that
 * are legitimate phone numbers.
 *
 * <p> The pattern matches the following:
 * <ul>
 * <li>Optionally, a + sign followed immediately by one or more digits. Spaces, dots, or dashes
 * may follow.
 * <li>Optionally, sets of digits in parentheses, separated by spaces, dots, or dashes.
 * <li>A string starting and ending with a digit, containing digits, spaces, dots, and/or dashes.
 * </ul>
 */
]","\android\util\Patterns.java"
"IP_ADDRESS","true","false","false","true","true","Pattern","Pattern.compile(""((25[0-5]|2[0-4][0-9]|[0-1][0-9]{2}|[1-9][0-9]|[1-9])\\.(25[0-5]|2[0-4]"" + ""[0-9]|[0-1][0-9]{2}|[1-9][0-9]|[1-9]|0)\\.(25[0-5]|2[0-4][0-9]|[0-1]"" + ""[0-9]{2}|[1-9][0-9]|[1-9]|0)\\.(25[0-5]|2[0-4][0-9]|[0-1][0-9]{2}"" + ""|[1-9][0-9]|[0-9]))"")","[]","Optional.empty","\android\util\Patterns.java"
"mProxyPassword","false","false","true","false","false","String","null","[]","Optional[/**
 * Proxy password if known (used for pre-emptive proxy authentication).
 */
]","\android\webkit\Network.java"
"mProxyUsername","false","false","true","false","false","String","null","[]","Optional[/**
 * Proxy username if known (used for pre-emptive proxy authentication).
 */
]","\android\webkit\Network.java"
"mRequestQueue","false","false","true","false","false","RequestQueue","null","[]","Optional[/**
 * Network request queue (requests are added from the browser thread).
 */
]","\android\webkit\Network.java"
"sPlatformNotifications","false","false","true","true","false","boolean","null","[]","Optional[/**
 * Flag to store the state of platform notifications, for the case
 * when the Network object has not been constructed yet
 */
]","\android\webkit\Network.java"
"mSslErrorHandler","false","false","true","false","false","SslErrorHandler","null","[]","Optional[/**
 * SSL error handler: takes care of synchronization of multiple async
 * loaders with SSL-related problems.
 */
]","\android\webkit\Network.java"
"sNetwork","false","false","true","true","false","Network","null","[]","Optional[/**
 * Static instance of a Network object.
 */
]","\android\webkit\Network.java"
"mHttpAuthHandler","false","false","true","false","false","HttpAuthHandler","null","[]","Optional[/**
 * HTTP authentication handler: takes care of synchronization of HTTP
 * authentication requests.
 */
]","\android\webkit\Network.java"
"sPlatformNotificationEnableRefCount","false","false","true","true","false","int","null","[]","Optional[/**
 * Reference count for platform notifications as the network class is a
 * static and can exist over multiple activities, thus over multiple
 * onPause/onResume pairs.
 */
]","\android\webkit\Network.java"
"LOGTAG","false","false","true","true","true","String","""network""","[]","Optional.empty","\android\webkit\Network.java"
"mPivotXType","false","false","true","false","false","int","ABSOLUTE","[]","Optional.empty","\android\view\animation\RotateAnimation.java"
"mFromDegrees","false","false","true","false","false","float","null","[]","Optional.empty","\android\view\animation\RotateAnimation.java"
"mPivotYValue","false","false","true","false","false","float","0.0f","[]","Optional.empty","\android\view\animation\RotateAnimation.java"
"mPivotYType","false","false","true","false","false","int","ABSOLUTE","[]","Optional.empty","\android\view\animation\RotateAnimation.java"
"mToDegrees","false","false","true","false","false","float","null","[]","Optional.empty","\android\view\animation\RotateAnimation.java"
"mPivotX","false","false","true","false","false","float","null","[]","Optional.empty","\android\view\animation\RotateAnimation.java"
"mPivotY","false","false","true","false","false","float","null","[]","Optional.empty","\android\view\animation\RotateAnimation.java"
"mPivotXValue","false","false","true","false","false","float","0.0f","[]","Optional.empty","\android\view\animation\RotateAnimation.java"
"mMenu","false","false","true","false","false","MenuBuilder","null","[]","Optional.empty","\com\android\internal\view\menu\ExpandedMenuView.java"
"mAnimations","false","false","true","false","false","int","null","[]","Optional[/**
 * Default animations for this menu
 */
]","\com\android\internal\view\menu\ExpandedMenuView.java"
"mSql","false","false","false","false","true","String","null","[]","Optional[/* package */
]","\android\database\sqlite\SQLiteProgram.java"
"nStatement","false","true","false","false","false","int","0","[@Deprecated]","Optional[/**
 * SQLiteCompiledSql statement id is populated with the corresponding object from the above
 * member. This member is used by the native_bind_* methods
 * @deprecated do not use this
 */
]","\android\database\sqlite\SQLiteProgram.java"
"mCompiledSql","false","false","true","false","false","SQLiteCompiledSql","null","[]","Optional[/**
 * the SQLiteCompiledSql object for the given sql statement.
 */
]","\android\database\sqlite\SQLiteProgram.java"
"mDatabase","false","true","false","false","false","SQLiteDatabase","null","[@Deprecated]","Optional[/**
 * The database this program is compiled against.
 * @deprecated do not use this
 */
]","\android\database\sqlite\SQLiteProgram.java"
"nHandle","false","true","false","false","false","int","0","[@Deprecated]","Optional[/**
 * Native linkage, do not modify. This comes from the database and should not be modified
 * in here or in the native code.
 * @deprecated do not use this
 */
]","\android\database\sqlite\SQLiteProgram.java"
"TAG","false","false","true","true","true","String","""SQLiteProgram""","[]","Optional.empty","\android\database\sqlite\SQLiteProgram.java"
"response","true","false","false","false","false","String","null","[]","Optional.empty","\android\net\ParseException.java"
"mFromAlpha","false","false","true","false","false","float","null","[]","Optional.empty","\android\view\animation\AlphaAnimation.java"
"mToAlpha","false","false","true","false","false","float","null","[]","Optional.empty","\android\view\animation\AlphaAnimation.java"
"CREATOR","true","false","false","true","true","Creator<AccountAuthenticatorResponse>","new Creator<AccountAuthenticatorResponse>() {

    public AccountAuthenticatorResponse createFromParcel(Parcel source) {
        return new AccountAuthenticatorResponse(source);
    }

    public AccountAuthenticatorResponse[] newArray(int size) {
        return new AccountAuthenticatorResponse[size];
    }
}","[]","Optional.empty","\android\accounts\AccountAuthenticatorResponse.java"
"mAccountAuthenticatorResponse","false","false","true","false","false","IAccountAuthenticatorResponse","null","[]","Optional.empty","\android\accounts\AccountAuthenticatorResponse.java"
"TAG","false","false","true","true","true","String","""AccountAuthenticator""","[]","Optional.empty","\android\accounts\AccountAuthenticatorResponse.java"
"TRANSACTION_getMountedObbPath","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 24","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_isObbMounted","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 23","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_getStorageUsers","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 8","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_formatVolume","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 7","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_getSecureContainerList","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 18","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_mountObb","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 21","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_isSecureContainerMounted","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 15","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_unmountObb","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 22","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_setUsbMassStorageEnabled","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 3","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_finalizeSecureContainer","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 11","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_createSecureContainer","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 10","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_unmountSecureContainer","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 14","[]","Optional.empty","\android\os\storage\IMountService.java"
"mRemote","false","false","true","false","false","IBinder","null","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_getSecureContainerPath","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 17","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_unmountVolume","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 6","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_renameSecureContainer","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 16","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_mountSecureContainer","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 13","[]","Optional.empty","\android\os\storage\IMountService.java"
"DESCRIPTOR","false","false","true","true","true","String","""IMountService""","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_isUsbMassStorageConnected","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 2","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_finishMediaUpdate","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 20","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_destroySecureContainer","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 12","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_isUsbMassStorageEnabled","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 4","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_unregisterListener","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 1","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_getVolumeState","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 9","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_registerListener","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 0","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_mountVolume","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 5","[]","Optional.empty","\android\os\storage\IMountService.java"
"TRANSACTION_shutdown","false","false","false","true","true","int","IBinder.FIRST_CALL_TRANSACTION + 19","[]","Optional.empty","\android\os\storage\IMountService.java"
"PATH","false","false","true","true","true","String","""path""","[]","Optional.empty","\android\webkit\CookieManager.java"
"path","false","false","false","false","false","String","null","[]","Optional.empty","\android\webkit\CookieManager.java"
"MAX_DOMAIN_COUNT","false","false","true","true","true","int","200","[]","Optional[// domain, we set 200 as max base domain count
]","\android\webkit\CookieManager.java"
"domain","false","false","false","false","false","String","null","[]","Optional.empty","\android\webkit\CookieManager.java"
"DOMAIN","false","false","true","true","true","String","""domain""","[]","Optional.empty","\android\webkit\CookieManager.java"
"COMPARATOR","false","false","true","true","true","CookieComparator","new CookieComparator()","[]","Optional.empty","\android\webkit\CookieManager.java"
"MAX_AGE","false","false","true","true","true","String","""max-age""","[]","Optional.empty","\android\webkit\CookieManager.java"
"BAD_COUNTRY_2LDS","false","false","true","true","true","String","{ ""ac"", ""co"", ""com"", ""ed"", ""edu"", ""go"", ""gouv"", ""gov"", ""info"", ""lg"", ""ne"", ""net"", ""or"", ""org"" }","[]","Optional[/**
 * This contains a list of 2nd-level domains that aren't allowed to have
 * wildcards when combined with country-codes. For example: [.co.uk].
 */
]","\android\webkit\CookieManager.java"
